,video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description,subscriber_count
12,_SgZ0VqJd3w,파괴가 불가능한 몸을 갖게 된 남자를 건드린 미국 최대 조직,2020-05-16T00:33:49Z,UCxlv4aOnrRTXMRSL8bVJqEw,B Man 삐맨,1,20.17.05,더틱|더 틱|영화 더 틱|드라마 더 틱|더 틱 예고편|슈퍼히어로 드라마|슈퍼히어로 영화|히어로 드라마|히어로 영화|아마존 프라임|프라임 비디오|더틱 시즌1|더틱 시즌2|삐맨|삐맨 더 틱|삐맨 미드|삐맨 영드|삐맨 추천|추천 삐맨|추천 드라마|추천 미드|추천 영드,305213,3230,178,315,https://i.ytimg.com/vi/_SgZ0VqJd3w/default.jpg,False,False,여러분 안녕하세요 삐맨입니다.오늘은 아마존 프라임 오리지널 '더 틱'에 대해 알아보려 합니다. 재밌게 보시고 추천과 구독 부탁드립니다.감사합니다.#더틱 #슈퍼히어로 #무적,81.5
13,jnDqzCOsyFI,"[긴급] 남양주 쓰레기장에서 발견된 선거부정 빼박 증거물들 [RNB, 레지스탕스TV, 정광용TV]",2020-05-16T07:31:22Z,UCR3zvEwGCwy22mEgbe-7HIw,[정광용 TV]레지스탕스TV,25,20.17.05,[none],157248,16728,1405,1584,https://i.ytimg.com/vi/jnDqzCOsyFI/default.jpg,False,False,"★자율구독료(후원): 하나은행 224-910502-42407 (예금주:정광용) ★멤버십 가입: https://www.youtube.com/channel/UCR3zvEwGCwy22mEgbe-7HIw/join★페이팔(Paypal): RNB, 2020kiscom@naver.com ★메일 주소 : 2020kiscom@naver.com ★좋아요 ★구독하기 ★공유하기는 저에게 큰 힘이 됩니다.★특히 공유하기는 아주 중요합니다.★ 구독하기 후, 반드시 ★ [알람] 설정 잊지 마시구요. ★구독에 진심으로 감사드립니다. ★ 고맙습니다.",31.1
14,GGcYNyzzdZg,[최종회 예고] 선우야.. 나 보러 와 줄 거야...? 〈부부의 세계(the world of the married)〉,2020-05-15T15:47:03Z,UCkbJc8jMcTXwhtmN5VMwfXg,JTBC Drama,24,20.17.05,부부의세계|부부|사랑|배신|김희애|박해준|박선영|김영민|한소희|김희애 드라마|JTBC 금토드라마|금토드라마|예고편|최종회|결말|엔딩|시작|Kim Hee-ae|Park Hae Joon|Park Sun Young|Young Min Kim|Han So-hee,1089155,4876,195,1495,https://i.ytimg.com/vi/GGcYNyzzdZg/default.jpg,False,False,"부부 사이에 한 사람을 도려내는 일이란, 내 한 몸을 내줘야 하는 것. 다정한 눈 맞춤, 웃음이 넘치는 식사, 늘 곁에 있는 가족. 한없는 절망 속에 빠진 그들이 모든 일이 있기 전으로 돌아갈 수 있을까? 과연 우린 서로에게 용서라는 말을 할 수 있을까?",320.0
15,ITROwFtwAxQ,"김어준의 다스뵈이다 115회 윤미향, 이태원 그리고 조국재판",2020-05-15T13:00:14Z,UCxvU6bRtYhNLvZleAIGa-FQ,딴지방송국,25,20.17.05,[none],788779,59813,1551,2570,https://i.ytimg.com/vi/ITROwFtwAxQ/default.jpg,False,False,멤버십 가입하기 : https://www.youtube.com/channel/UCxvU6bRtYhNLvZleAIGa-FQ/join하헌진밴드이재갑호사카 유지신유진+장용진+신장식+양지열윤미향윤성은+최광희이상호김현권+박수현+황기철,77.2
16,LLaYMmb39Mg,"[선공개] ‘트로트계 BTS’ 장민호, 별거 안해도 빠져드는 일상♥ (ft. 빨강 사랑)ㅣ미운 우리 새끼(Woori)ㅣSBS ENTER.",2020-05-17T00:00:05Z,UCmjNKt6kITwaZTqvWuaSPLg,SBS Entertainment,24,20.17.05,sbs|20200517|장민호|장민호예능|장민호미우새|장민호일상|장민호빨강사랑|미우새선공개|미운우리새끼선공개|미운우리새끼190회예고|미운우리새끼예고|미우새190회예고|미우새예고,164386,3631,81,372,https://i.ytimg.com/vi/LLaYMmb39Mg/default.jpg,False,False,예　능 | 미운 우리 새끼 190회본방송 | 5월 17일 일요일 오후 9시 5분SBS 일요일 예능 ‘미운 우리 새끼’☞ 일요일 밤 9시 05분 본 방송#미운우리새끼 #장민호미우새 #장민호일상▶ Hompage : https://www.sbs.co.kr/tv/enter▶ Subscribe SBS Entertainment : https://bit.ly/2SpOhMC,374.0
17,mB9HK4-g27Q,독일 공영방송 도이체벨레(DW) 강경화 외교부 장관 인터뷰 [한글자막 CC /ENG SUB],2020-05-14T10:26:33Z,UCwRFj9gC3meixU8fqKJdgxA,"외교부 Ministry of Foreign Affairs, Korea",29,20.17.05,도이체벨레|독일|공영방송|강경화|외교|외교장관|코로나19|코로나|외교부|강경화장관|covid-19|covid|covid19|corona|DW|인터뷰,411983,13565,606,2677,https://i.ytimg.com/vi/mB9HK4-g27Q/default.jpg,False,False,"강경화 외교부 장관이 독일 공영방송 도이체벨레(DW)와 인터뷰(2020.5.14.)를 갖고 한국 정부의 코로나19 대응 등 주요 현안에 대한 입장을 밝혔습니다.(*전체 26분 분량을 코로나19 위주로 요약 편집했으며, 풀 버전은 추후 업로드하겠습니다)",8.1
18,O9e2oZXEKW8,아이유가 포스트말론 맞팔한 이유? 본인등판에서 확인하기🙋 | IU_ eight(에잇)(Prod.&Feat. SUGA of BTS) | Look Me Up,2020-05-12T10:00:11Z,UCqq-ovGE01ErlXakPihhKDA,1theK Originals - 원더케이 오리지널,24,20.17.05,아이유|아이유 에잇|아이유 신곡|아이유 BTS|슈가|포스트말론 아이유|아이유 본인등판|아이유 노래모음|IU|BTS|SUGA|아이유 에잇 해석|Post Malone|eight|Look Me Up|방탄소년단,2486888,124790,917,7479,https://i.ytimg.com/vi/O9e2oZXEKW8/default.jpg,False,False,"아이유가 포스트말론 맞팔한 이유? 본인등판에서 확인하기🙋 | IU_ eight(에잇)(Prod.&Feat. SUGA of BTS) | Look Me Up#아이유#에잇#본인등판#BTS#슈가#New1theKOriginal#1theK#원더케이#원더케이오리지널아이유가 포스트말론에게 맞팔해준 이유본인등판에 등판해버린 국힙원탑 아이유IU에 SUGA를 넣으니 달아유? 아이유 분노의 댓글읽기는 이제 막 시작됐다!!!+ 컨텐츠를 기다려주신 팬 여러분께 공개 지연으로 불편을 드려 다시 한번 사과 말씀 드립니다. 감사합니다.----------------------------------------------------------------------------K-POP Wonderland, 1theKK-POP의 모든 즐거움이 여기에,새롭게 바뀐 1theK 로고와 다양한 오리지널 컨텐츠를 만나보세요!----------------------------------------------------------------------------K-POP Wonderland, 1theKAll the joys of K-pop here!1theK has a wide variety of Original Content----------------------------------------------------------------------------▶1theK YT : https://www.youtube.com/1theK▶1theK FB  : http://www.facebook.com/1theK▶1theK TW : https://twitter.com/1theK▶1theK Kakao : https://goo.gl/otRpZc▶1theK TikTok : https://vt.tiktok.com/2mSMBS",
19,ASPqletEzqs,ENG] 킹기훈 몰카 VS 동네놈들 몰카,2020-05-14T11:00:10Z,UCIuFnJrRwHEUcIVtozJnUGA,동네놈들,23,20.17.05,킹기훈|사나이킹기훈|prank|prankcam|prankcamera|prankvideo|prankgag|prankgags|gag|gags|koreaprank|fun|funny|funvideo|웃긴영상|웃긴유튜버|재밌는영상|재밌는유튜버|아프리카tv|웃참|미녀|여사친|개그맨|개그우먼|역대급|레전드|리액션|버억|퀸가현|가현|끼후이|김기훈|아프리카김기훈|사나이김기훈|기훈|eng|engsub|동네놈들|관찰|관찰카메라|실험|실험카메라|역몰카|비둘기춤|띠예,375768,7501,564,1334,https://i.ytimg.com/vi/ASPqletEzqs/default.jpg,False,False,🔥 구독 & 좋아요 & 알림설정 Click?!?! oh yeah!!!! 🔥💥동네놈들 페이스북💥 https://www.facebook.com/videodnnd💥동네놈들 공식 인스타그램💥 https://www.instagram.com/hoodboyz_dnnd💥동네놈들 공식 TIKTOK💥https://vt.tiktok.com/r6rtc9/🤡 개그맨 안진호 🤡 https://www.instagram.com/_zin_ho_🤡 개그맨 최부기🤡 https://www.instagram.com/choi_boogie🤡 개그맨 정재형 🤡https://www.instagram.com/star.jjj#몰카 #사나이킹기훈 #동네놈들 #몰래카메라 #小区小家伙 #prank #prankcam #koreaprank #BJ #킹기훈 #HOODBOYZ,108.0
20,fPN_Q-V5Yr4,인성 쓰레기 친구 참교육하기ㅋㅋㅋ(feat.충섭이VS급식왕),2020-05-16T01:49:53Z,UCJundLkbjldzL60kFfKm1vQ,급식왕,23,20.17.05,급식왕|두더지|급식걸즈|발가락쌤|징징이|학교|웃긴영상|재밌는영상|학교영상|시트콤|드라마|급식게임즈|급식커플|이계인|코미디|개그|참교육|참교육하기|급식왕참교육|충섭이참교육|도티,763453,15510,1263,7697,https://i.ytimg.com/vi/fPN_Q-V5Yr4/default.jpg,False,False,#급식왕 #참교육#꿀팁비즈니스 메일 E-MAIL(BUSINESS) : schoolfoodking@sandboxnetwork.net급식게임즈 채널 링크https://www.youtube.com/channel/UCCWHOI_Xth7mINE98Nprz6A급식걸즈 채널 링크https://www.youtube.com/channel/UCGS6cF75ZieNdszK_3BrQZQ급식커플 채널 링크https://www.youtube.com/channel/UCEDR6NjX2VL5S3DJ1ENRIYw급식왕과 소통하실 분들은 인스타 https://www.instagram.com/schoolfoodking/틱톡 아이디 schoolfoodkinghttp://vt.tiktok.com/d69rtD/ 페이스북https://www.facebook.com/profile.php?id=100040932466628,137.0
21,2tpYdnrhUzs,"어머니와 함께한 박서진 ♥ 추억의 무대~ 영상모음 | 아침마당! 가족이 부른다! 도전기~ | 시계바늘, 고향역, 오동잎, 우지마라",2020-05-15T06:50:20Z,UCUsCKdK1HlmBfAjaftDcEJw,KBS창원,10,20.17.05,박서진|효심가득|추억의영상|아침마당|장구의신|시계바늘|고향역|오동잎|우지마라,159698,3280,143,484,https://i.ytimg.com/vi/2tpYdnrhUzs/default.jpg,False,False,"어머니가 빨리 완쾌되기를 바라는 박서진어머니를 위한 듀엣무대 출연~ 박서진의 애틋한 효심이 느껴지는...두 모자의 추억의 감동 무대 모음!~  🎵 Index | 박서진 무대 영상모음~03:44 시계바늘 / 가요무대(1승🏆), 2012090106:37 고향역 / 아침마당(2승🏆), 2012090809:21 오동잎 / 아침마당(3승🏆), 2012091512:00 우지마라 / 아침마당(2012연말결선 우승🏆), 20121229#박서진 #효심가득 #추억의영상 #아침마당 #장구의신 #시계바늘 #고향역 #오동잎 #우지마라",25.4
22,H98Z1V1O2A0,욕망의 민낯을 보다. 현실판 부부의 세계 [제보자들] 20200513,2020-05-13T13:34:11Z,UC4LW3sOslC14Vn5bcoNUBkg,KBS Documentary [KBS 다큐],24,20.17.05,미스터리|제보|진실|사건의 이면,652222,3928,324,1233,https://i.ytimg.com/vi/H98Z1V1O2A0/default.jpg,False,False,욕망의 민낯을 보다. 현실판 부부의 세계,22.4
23,CNNmuzFLgew,1일10깡 깡과다복용자들의 깡 챌린지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2020-05-14T10:21:06Z,UC9ZLv1m7QDLv991X1-p50AA,보물섬,23,20.17.05,1일1깡|깡챌린지|비 깡,1406994,26566,700,3354,https://i.ytimg.com/vi/CNNmuzFLgew/default.jpg,False,False,자다가도 바로 일어나서 깡 추는거 실화냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,169.0
24,5E32W45TuMk,개미는 정말 짧은 길을 알아낼 수 있을까? (..2탄!),2020-05-16T09:30:31Z,UCuPeQ50gyXAl_70p0UT7WAQ,공돌이 용달,27,20.17.05,[none],330922,5671,157,846,https://i.ytimg.com/vi/5E32W45TuMk/default.jpg,False,False,이제 정말 그만보자 개미야..... (정브르님 도와주셔서 감사합니다!!),54.1
25,y6HZHrI6bmA,모리와의 첫 만남 [총몇명 프리퀄],2020-05-13T09:15:44Z,UCRuSxVu4iqTK5kCh90ntAgA,총몇명,1,20.17.05,총몇명|민모리|유승찬|ㅋㅋㅋ|재밌는 만화,2259037,57538,924,7699,https://i.ytimg.com/vi/y6HZHrI6bmA/default.jpg,False,False,"총몇명입니다. 앞으로 본 프리퀄 시리즈에선 이전 스토리에서 풀지 못한, 그리고 모리네의 새로운 여러 단편들을 다뤄보도록 하겠습니다!감사합니다.총몇명 스튜디오 - 총몇명, 십제곱, 5G민, 당근왕검, Jin, 정영준lonely-fish-by-sascha-ende-from-filmmusic-io-by-sascha-endeby Sascha Ende (https://www.sascha-ende.de)Licence: CC BY (http://creativecommons.org/licenses/b...)high school canteen sound from http://www.freesound.org/people/klankbeeld/",227.0
26,cYlZMmSvgT4,"'깡' 본인등판, 화려한 조명 포기 못 해 내일 놀면 뭐하니 본방사수 꼭 해야하는 이유 / 14F",2020-05-15T02:29:29Z,UCLKuglhGlMmDteQKoniENIQ,14F 일사에프,25,20.17.05,14f|일사에프|깡논란|정지훈|레인이펙트|놀면뭐하니|유재석,970055,10016,210,3258,https://i.ytimg.com/vi/cYlZMmSvgT4/default.jpg,False,False,"꾸러기 표정, 입술 깨물기, 리듬 타기 금지령에화려한 조명만은 절대 포기 못해#비 #깡 #1일1깡",43.6
27,9wBbaVWpE5Y,가마솥 수!제!해!물!짜장면🍜 한~가득 농촌 먹방🎵 BLACK BEAN NOODLE (Jajangmyeon) MUKBANG,2020-05-16T14:30:12Z,UCj7mdvAJCRKvGBmcusOr9Ag,엠브로 MBRO,24,20.17.05,먹방,220051,4355,118,287,https://i.ytimg.com/vi/9wBbaVWpE5Y/default.jpg,False,False,엠브로 업로드 시간 - 10시 30분 - 11 시 30분 광고문의는 아래의 메일로 보내주시면 감사합니다광고 문의 : mbro7@naver.com📢BGM✔️Track - PerituneMaterial - Holiday4✔️Soundcloud - https://soundcloud.com/sei_peridot✔️나눔뮤직 - https://tv.naver.com/v/11875470[브금대통령]✔️Track - Black Comedy✔️https://www.youtube.com/watch?v=gHlSF3VpB9U✔️Track - Confusing Road✔️https://www.youtube.com/watch?v=ydPppyQQdPc,158.0
