,video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description,subscriber_count
57,2PejexzR1Rc,"[충격] 조선족 왕안나, 개표부정 양심선언? 강창일과 짜고? [RNB, 레지스탕스TV, 정광용TV]",2020-05-18T05:25:44Z,UCR3zvEwGCwy22mEgbe-7HIw,[정광용 TV]레지스탕스TV,25,20.19.05,[none],129229,12515,524,618,https://i.ytimg.com/vi/2PejexzR1Rc/default.jpg,False,False,"★자율구독료(후원): 하나은행 224-910502-42407 (예금주:정광용) ★멤버십 가입: https://www.youtube.com/channel/UCR3zvEwGCwy22mEgbe-7HIw/join★페이팔(Paypal): RNB, 2020kiscom@naver.com ★메일 주소 : 2020kiscom@naver.com ★좋아요 ★구독하기 ★공유하기는 저에게 큰 힘이 됩니다.★특히 공유하기는 아주 중요합니다.★ 구독하기 후, 반드시 ★ [알람] 설정 잊지 마시구요. ★구독에 진심으로 감사드립니다. ★ 고맙습니다.",31.2
58,jtMq4leHrx0,2020년 05월 19일 화요일 생방송,2020-05-19T02:39:57Z,UCM8BcGB6BWKq3utIMhGKnUA,고성국TV,25,20.19.05,[none],33323,3918,174,60,https://i.ytimg.com/vi/jtMq4leHrx0/default.jpg,False,False,2020년 05월 19일 화요일 생방송 정론일침조성은 전위원장이종근&양주상의 시사난타* 자율구독료:  490701-01-183911 국민(고성국)* 정기구독 계좌이체 신청: http://www.ihappynanum.com/Nanum/B/QLUJSFZ0MJ* ARS자동이체: 1877-1891**구독료는 좋은 방송을 만드는데 큰 도움이 됩니다. # 문의:  kosungkook.tv@gmail.com/ 010-6657-3010,53.3
59,sEoF2oIcjBs,[놀면뭐하니? 예고] 놀면뭐하니를 찾아온 댄스 레전드 비! (feat. 깡),2020-05-14T17:08:48Z,UCx6jsZ02B4K3SECUrkgPyzg,놀면 뭐하니?,24,20.19.05,유재석|김태호|무한도전|유플래시|유산슬|뽕포유|라섹|유르페우스|놀면 뭐하니|놀뭐|무도|비|댄스 레전드|혼성 댄스 그룹|90년대|가요|깡|껑|비 깡,2445580,29604,756,9200,https://i.ytimg.com/vi/sEoF2oIcjBs/default.jpg,False,False,[놀면 뭐하니?]  토요일 저녁 6시 30분 방송!,57.0
60,pKRcYtuSSVo,1943 코로나 확진자에 대해 말씀드립니다.,2020-05-16T05:38:58Z,UCfz7i-9tUQG14-HNIhW2jzA,최혜성,22,20.19.05,최혜성|1943|안산최혜성|친구|안산|인쌩맥주,689706,11201,557,854,https://i.ytimg.com/vi/pKRcYtuSSVo/default.jpg,False,False,모든 문의는 아래 메일로 부탁드립니다.Mail■griffin930505@naver.comInstagram★ 혜성(Hye Seong) - hancock.11#최혜성 #일구사삼 #인쌩맥주,42.5
61,h2NJdTGb-no,인간 복사기들의 성대모사 대결.. 레전드갱신 ㅋㅋㅋㅋㅋㅋㅋ,2020-05-17T02:00:14Z,UCTSaxXnhUcrhv984bVpDr6Q,투보,23,20.19.05,투보|최홍자|성대모사|롤|LOL|리그오브레전드|롤 성대모사|맹구|짱구|도라에몽|포켓몬스터,213978,4971,79,497,https://i.ytimg.com/vi/h2NJdTGb-no/default.jpg,False,False,우효~~~~ 이녀석 성대모사가 제법이잖아wwwwww----------------------------------------­­­-----------생방송 주소 ▶ https://www.twitch.tv/xos659 ◀인스타그램 ▶ https://www.instagram.com/yang_ju_hwan/ ◀진정한 컴퓨터는 스마트컴 ▶ http://www.smtcom.co.kr ◀비즈니스 메일 ▶ xos100@naver.com ◀----------------------------------------­­­-----------썸네일 - 미라주편집자 - 레븐----------------------------------------­­­-----------구독과 좋아요는 투보가 열심히 일하는데 일조합니다.#투보채널은 #유튜브커뮤니티 #가이드라인을준수합니다,45.2
62,vpBgcakYKLQ,🎉1주년 기념 JOB것들 소원 수리🎉PD 업무에 👋 맞는 것도 포함인가요;; 편집하다가 눈물 콧물 잡것 사랑 다 폭발한 워크맨 PD 리뷰 | 워크맨 ep.52,2020-05-15T09:00:27Z,UCwx6n_4OcLgzAGdty0RWCoA,워크맨-Workman,24,20.19.05,studiolululala|JTBC|스튜디오룰루랄라|룰루랄라|워크맨|직업리뷰|알바리뷰|알바썰|알바|직업|장성규|김민아|와썹맨|workman|job|wassupman|아르바이트|후기|알바후기|직업후기|피디|프로듀서|워크맨PD|유튜브PD|편집자|영상편집|자막|썸네일|유튜브편집|프리미어|애프터이펙트|1년|첫돌|기자|방송국|언시|언론고시|스튜디오|디지털PD|슬레이트|박기량|치어리더|아이템회의|회의|아는형님|트래블러|이마트|답사|PD직업|장래희망|조연출|FD|최창수PD|AD|연출가|방송연출|방송현장|진행|카메라|촬영보조|인제스트|인코딩|신방과|신문방송학과|신문방송학|언론홍보|언홍과|미디어|미디어커뮤니케이션,2340745,44417,1230,3755,https://i.ytimg.com/vi/vpBgcakYKLQ/default.jpg,False,False,"JOB것들아~~~♥ 인력소장이다,,,,~~~벌써 워크맨이,,,,1주년을 맞이했다~~~,, 여기까지 함께 오느라 다들 수고 많았고,,,~~ 울 잡것덜,,덕분에,,~~ 과분한 사랑 많이 받아서,,~~ 늘 고맙다~~,,,앞으로5주년,,10주년,,100주년,,천년만년,,,함께하는거,,~한번 잡것은,,,영원한 잡것,,,알지,,,?~,,ㅎ^^ㅋ~! 그리고 울 잡것들,,,위해서,,~ 1주년 이벤트,,준비했으니까,,,ㅎ~댓글 보고 마니,,,참여해조,,~ㅋ^^! 세상의 모든 job것들을 리뷰한다 [워크맨]▶ 매주 금 오후 6시 공개#워크맨 #workman #장성규 #PD #연출#직업리뷰 #알바리뷰 #스튜디오룰루랄라",380.0
63,fPN_Q-V5Yr4,인성 쓰레기 친구 참교육하기ㅋㅋㅋ(feat.충섭이VS급식왕),2020-05-16T01:49:53Z,UCJundLkbjldzL60kFfKm1vQ,급식왕,23,20.19.05,급식왕|두더지|급식걸즈|발가락쌤|징징이|학교|웃긴영상|재밌는영상|학교영상|시트콤|드라마|급식게임즈|급식커플|이계인|코미디|개그|참교육|참교육하기|급식왕참교육|충섭이참교육|도티,1211690,19124,1813,9623,https://i.ytimg.com/vi/fPN_Q-V5Yr4/default.jpg,False,False,#급식왕 #참교육#꿀팁비즈니스 메일 E-MAIL(BUSINESS) : schoolfoodking@sandboxnetwork.net급식게임즈 채널 링크https://www.youtube.com/channel/UCCWHOI_Xth7mINE98Nprz6A급식걸즈 채널 링크https://www.youtube.com/channel/UCGS6cF75ZieNdszK_3BrQZQ급식커플 채널 링크https://www.youtube.com/channel/UCEDR6NjX2VL5S3DJ1ENRIYw급식왕과 소통하실 분들은 인스타 https://www.instagram.com/schoolfoodking/틱톡 아이디 schoolfoodkinghttp://vt.tiktok.com/d69rtD/ 페이스북https://www.facebook.com/profile.php?id=100040932466628,137.0
64,RFPoA2LBgOE,선바 스트리밍 20200514 선바의 고민,2020-05-18T17:06:03Z,UCave0SyDDkDTMoqql8UlBqQ,선바 스트리밍 다시보기,22,20.19.05,선바|스트리밍|다시보기|풀 스트리밍,42530,1340,9,603,https://i.ytimg.com/vi/RFPoA2LBgOE/default.jpg,False,False,,9.77
65,YnQDmMN4DM4,민영이는 유튜브 조회수용?,2020-05-18T04:16:53Z,UCW_WhXrfK3uPgljcdjFbsbg,송대익 songdaeik,22,20.19.05,한국|korea|south korea|korean|대한민국|안산|ansan|송대익|남자|man|gentleman|친구|friend|우정|Friendship|유머|코믹|웃긴 영상|코미디|comedy|재미|funny|장난|joke|여자|여성|girl|lady|사람|인물|people|아프리카tv|비제이|bj|web|drama|웹|드라마|우결|여자친구|전여친|여친|썸녀|커플|couple|탈모|애나벨|annabell|이민영|민영|망구|댕구|사랑|love|조회수|어그로|썸네일|뉴스|기사|인사이트|위키트리|페이스북|페북|페이지|news|억측|추측|악플|악플러|reple|선동|진심|동거|재결합|댓글|방송|불편러|해명|진지,663216,18417,1436,3653,https://i.ytimg.com/vi/YnQDmMN4DM4/default.jpg,False,False,"편집 : 제우, 태은자막 : 캡틴제이무삭제 풀버전 - https://www.youtube.com/channel/UCn0X5CrDoVs9f7m9g3S1MpA대익 어린이에 대해 더 알고 싶다면아프리카tv 개인방송국 - http://bj.afreecatv.com/songdaeik페이스북 계정 - https://www.facebook.com/songdaeik페이스북 페이지 - https://www.facebook.com/songdaeik.page인스타그램 - https://www.instagram.com/songdaeik광고 및 협업 문의는 play1547@hanmail.net 으로 연락주시면 감사드리겠습니다. #English #SUB",134.0
66,ii5WymfgyKM,영화 속 존재감 제로였던 카메오들,2020-05-16T05:00:59Z,UCaHGOzOyeYzLQeKsVkfLEGA,지무비 : G Movie,1,20.19.05,영화|지무비|수지|박서준|아이유|리얼|소희|깡|카메오,729040,7033,116,799,https://i.ytimg.com/vi/ii5WymfgyKM/default.jpg,False,False,"#지무비 #G리는시리즈 #카메오G리는 시리즈 11편, ‘존재감 제로였던 카메오들‘입니다.▶다른 G리는 시리즈 보러가기https://bit.ly/2Grkspf▶ 지무비 채널 멤버십 가입https://goo.gl/LrQJgy▶ 지무비 공식 인스타그램https://www.instagram.com/G_movie__/▶ 지무비 개인 인스타그램https://www.instagram.com/awayout1/▶ 지무비 후원https://toon.at/donate/63667153356661...▶ 지무비 페이스북https://www.facebook.com/pg/Gmoviee▶ 이메일awayout2@naver.com",93.4
67,fnPje_fWnSY,[SUB] 카약타고 쏘가리 낚시. 엄청나네 진짜...! kayak fishing! kamandarinfish! Really amazing!,2020-05-18T10:45:59Z,UCQ_2Uzf0pXNBPkEaoNgvmUg,앵쩡TV,17,20.19.05,카약낚시|카약|쏘가리|쏘가리낚시|계류|계류낚시|낚시|루어|루어낚시|여조사|여자앵글러|여자배스|여자낚시|민물|민물낚시|낚시하는여자|루어맨|앵글러|낚시유튜버|피싱|도시어부|여름|여름배스|여름낚시|단양|단양낚시|단양쏘가리|쏘가리금어기|미노우|스푼|스피너베이트|노싱커|프리리그|다운샷|드롭샷|하드베이트|소프트베이트|스틱베이트|탑워터|펀칭|fishing|lure|lurefishing|angler|koreafishing|fishinggirl|lunker|lureman|spinnerbait|freerig|dropshot|riverfishing|koreabass|koreagirlfishing|koreagilrangler|girlangler|kayak|kayakfishing|mandarinfish|koreariver,140802,2701,86,605,https://i.ytimg.com/vi/fnPje_fWnSY/default.jpg,False,False,"스앵님들 안녕하세요!이번에 업로드가 늦었네요ㅠㅠ죄송해요!!! 😭😭😭이번 주에는 영상 많이 올리도록 할게요!이번 영상에는!처음으로 카약 낚시를 해 봤어요!🚣🏻‍♂️정말 너~~무 재밌었답니다!그 느낌이 그대로 우리 스앵님들에게고스란히 전달되길 바라며..❣️즐겁게 봐 주세요🎶* 이 영상은 아웃도어 브랜드 아이더(eider)의  제작 지원을 받아 촬영 하였습니다.💌 Instagram : @anglerjjung 💌 e-mail : anglertube@naver.com🏡 영상에 제가 다녀 온 펜션은단양에 있는 '소백산 빌리지' 입니다!http://xn--oy2b39bh6b6ydn5ae44a.com🙏🏻 본 영상과 관련 없는 댓글, 보는 사람들에게 불편함을 줄 수 있는 댓글은 삭제된다는 점 양해 부탁드립니다.* I need your help to add subtitle for this video. If you can help me, please go to the link below and participate in making subtitles.http://www.youtube.com/timedtext_cs_panel?tab=2&c=UCQ_2Uzf0pXNBPkEaoNgvmUg#낚시 #쏘가리 #fishing#카약 #쏘가리 #단양 #쏘가리낚시 #카약낚시 #루어 #계류낚시 #루어낚시 #여행 #여름낚시 #아이더슈틸#아이더 #아이더쿨넥 #아이더쿨넥티셔츠 #기능성티셔츠 #앵글러쩡 #앵쩡TV #앵쩡 #배스 #배스낚시 #앵글러#bass #bassfishing #fishing #lure #lurefishing #lureman#kayak #kayakfishing #mandarinfish #eider #koreariver#spinnerbait #freerig #dropshot #fishinggirl #riverfishing#koreafishing #koreabass #bigbass #angler #lunker #dropshot* 이 영상 저작권은 앵쩡TV에 있습니다. 영상 다운로드 및 2차 편집, 무단 업로드를 금지합니다. 영상을 공유하실 땐 유튜브 링크를 사용해주세요.* Copyright 2018-2020. anglerjjungTV All rights reserved.",20.6
68,JogZ2ULVpAo,매장에서 인사해주는 사람 없어서 시무룩한 강아지,2020-05-18T13:42:01Z,UCeXxAet11DPbC8pG-lBOUTQ,아리둥절 Ari the Corgi,15,20.19.05,아리둥절|웰시코기|강아지,256008,8299,55,738,https://i.ytimg.com/vi/JogZ2ULVpAo/default.jpg,False,False,"울지마 아리야ㅠ▶웰시코기 아리 프로필성별: 공주님나이: 2016년생취미: -어려운 문제 해결 -24시간 집사 감시특징: -천재견이라 불림 (동물농장 천재코기 걔 맞음) -몸과 마음이 건강한 강아지 (전설의 분리행복견)별명: '아리'스토텔레스, 콩자반 등장래희망: 남의 집 개 (사람 조하)▶아리스타그램 ari_the_corgi   ▶비즈니스 문의 ari_corgi@sandbox.co.kr🎵Music provided by 브금대통령🎵Track : Vitamin B - https://youtu.be/4DkjikXj1n8🎵Music provided by 브금대통령🎵Track : It's a Great Show! - https://youtu.be/AqNTMvYGgG8🎵Music provided by 브금대통령🎵Track : Perfect Holiday  - https://youtu.be/alngIWyM8KQ",44.6
69,Mtxw3B3PCdw,보물섬 단편 꽁트 - 관짝춤 (#관짝소년단 #21세기저승사자),2020-05-18T08:37:58Z,UC9ZLv1m7QDLv991X1-p50AA,보물섬,23,20.19.05,관짝밈|coffin dance,890880,23133,1125,3737,https://i.ytimg.com/vi/Mtxw3B3PCdw/default.jpg,False,False,이 음악이 들린다면 주변을 살피세요.음악출처 - https://www.youtube.com/watch?v=SkjhhzM3-Mc                   https://www.youtube.com/watch?v=crc-ju7o4XI,169.0
70,cPj9kuaGH0A,[EP.113] 펭귄이 경찰서에 끌려간 사연은...?**경찰펭 25시**쿠키주의**(ENG),2020-05-18T11:00:11Z,UCtckgmUcpzqGnzcs7xEqMzQ,자이언트 펭TV,15,20.19.05,뜐|EBS|연습생|펭수|팽수|vpdtn|vodtn|Pengsoo|peng|Giantpenguin|penguin|giant|tv|pengtv|펭TV|자이언트펭|자이언트|우주대스타|giantpengsoo|경찰|일산동부경찰서|보이스피싱형사|보이스피싱|김진성형사|김진성|홍태범경찰|홍태범|김민재|김민재경찰|호신술|풍사파출소|파출소|경찰펭수|조사|강력반|강력3반|경찰청 사람들|사건|공개수배|체포|형사|범죄|느와르,381816,22799,144,3286,https://i.ytimg.com/vi/cPj9kuaGH0A/default.jpg,False,False,"귀여운 게 죄는 아니잖아요..----------------------------------------1. 경찰청 사람들_오프닝 음악 2. 알록달록 (inst )_잔나비3. Rhythm And Police_Akihiko Matsumoto4. Operation Plan_개미, 박정환, 이윤정_레버리지 _ 사기조작 OST5. Bangarang (feat  Sirah)_Skrillex6. 전부 장가에 투자해_신유진_이태원 클라쓰 OST7. 벤츠로! 출발_방준석, 김명환_베테랑 OST8. 고무장갑은 늘어난다_정중한_탐정  더 비기닝 OST9. 수사_전세진_시그널 OST10. Locked Out Of Heaven_Bruno Mars11. 두목의 패턴 분석_Unknown_조선명탐정 OST12. Rock Me_정재우_저글러스 OST13. 7/29/04 The Day Of_David Holmes_Ocean's Twelve OST14. 080509_IDIOTAPE15. Office_이경식_고호의 별이 빛나는 밤에 OST16. Holdin' On (Skrillex & Nero Remix)_Monsta17. 여름 안에서_듀스18. Can't Stop_Red Hot Chili Peppers19. Stand By Your Man_Carla Bruni20. Cupid's Mission_오혜주_단, 하나의 사랑 OST21. https://www.youtube.com/watch?v=VPrNHaS28aQ22. 그대 내품에_유재하23. Paradise (Inst.)_더 맨 블랙_국민 여러분! OST 24. Lazy Violin_최인희, 오혜주_그녀의 사생활 OST25. 크라이슬러 - 사랑의 기쁨_Maxim Vengerov26. 깡 (Inst.)_비27. 도엽 Theme_윤수진_퀴즈왕 OST28. Spaceship, Move Slow!_Bellman29. 쇼팽_ 즉흥 환상곡_Balazs Szokolay30. You Are My Destiny_Paul Anka",214.0
71,jeoW8algYcU,성격이 정반대인 지현X강열! 첫 데이트에서 의외의 케미가...? | 러브라인 추리게임 하트시그널 3 7 회 다시보기,2020-05-13T15:59:08Z,UCaZS_XwAu1yBMNoQDD1mR7g,채널A Home,24,20.19.05,하트시그널시즌3|하트시그널|하트시그널7회|연애|썸|사랑|이상민|윤시윤|한혜진|김이나|양재웅|피오|천인우|박지현|정의동|이가흔|임한결|서민재|김강열,165991,957,84,500,https://i.ytimg.com/vi/jeoW8algYcU/default.jpg,False,False,"'오빠 같은 사람 처음 봤어'지현에겐 낯선 남자, 강열!♥ “하트시그널 공식 마스크팩”  여기서 만나세요!오티티닷컴 : https://bit.ly/2YiOJk6[#하트시그널3] 매주 수요일 밤 9시 50분 방송♥ 하트시그널 공식 채널공식 유튜브 채널: https://bit.ly/3acKeuI공식 인스타그램: https://www.instagram.com/heartsignal.official공식 페이스북: https://www.facebook.com/heartsignal.official♥ Full VOD 광고 없이 다시보기 공식 홈페이지: https://bit.ly/2UkZkHD♥ #하트시그널_라비티비 좋아요, 구독 눌러주세요~ ♥",122.0
72,WAxxfzdcNdA,người yêu cũ nhắn tin hỏi em bỏ hút thuốc chưa nhưng bích phương không muốn trả lời,2020-05-17T16:15:11Z,UC90LfbAFYhRLh86Qd-Fs4zg,BICH PHUONG,10,20.19.05,em bỏ hút thuốc chưa|anh bỏ hút thuốc chưa|em bo hut thuoc chưa|anh bo hut thuoc chưa|em bo hut thuoc chua bich phương|anh bo hut thuoc chua bich phương|anh bỏ hút thuốc chưa tiên cookie|anh bo hut thuoc chua tien cookie|bích phương em bỏ hút thuốc chưa|tien cookie em bo hut thuoc chua|em bỏ hút thuốc chưa bích phương|em bỏ hút thuốc chưa tiên cookie|bích phương|bich phuong|bich phuong official|bích phương hit|bích phương mới nhất|nhạc bích phương,3052472,152430,1816,7051,https://i.ytimg.com/vi/WAxxfzdcNdA/default.jpg,False,False,"Bích Phương - em bỏ hút thuốc chưa? (feat. traitimtrongvang)Available onSpotify: https://spoti.fi/2WSwpfuiTunes: https://apple.co/3fLvuWTApple Music: https://apple.co/2LqtuVPNCT: https://bit.ly/3fQ4o0GKeeng: https://bit.ly/2LwN1UJ#embohutthuocchua #bichphuong #1989sEntertainment #tamtrangtancham #traitimtrongvang #yinyangmedia #metubEM BỎ HÚT THUỐC CHƯA OFFICIAL VIDEOProject Management: 1989S ENTERTAINMENTComposer: TIÊN COOKIEMusic Arranger/Mix & Master: DUONGKAudio Recording: HOÀNG TÔNProject Assistant: FINNXIIILine Producer: NGỌC YÊN, MẪN NHITalent Assitant: THANH TRANGPhotographer: KỲ ANH TRẦNStylist: KENSHJ PHAMMUAs: NGUYỄN MINH QUÂN, LÊ NGỌC SƠNArtwork Designers: MAXK NGUYEN, CHILI37 STUDIO, HỮU LINHVideo Editor: HOÀNG MINH VƯƠNG► Follow Bich Phuong OnlineInstagram: http://instagr.com/bichphuongofficialFacebook Fanpage: http://fb.me/bichphuongofficialFacebook Profile: http://fb.me/buibichphuongofficialSpotify: https://spoti.fi/2L1tSK2Apple Music: https://apple.co/2ZkcXvq► Follow 1989s Entertainment OnlineFacebook Fanpage: http://fb.me/1989sEntertainmentWebsite: http://www.1989s.vn► Subscribe Now: https://go.1989s.vn/ycbichphuong© Bản quyền thuộc về 1989s Entertainment.© 2020 1989s Productions. All rights reserved.",166.0
73,HQQE81SgZqM,숨바꼭질 도중에 집으로 가버리기ㅋㅋㅋ,2020-05-17T10:15:00Z,UCzRDCwJdqSSRwI4BgojVkIw,핫소스,22,20.19.05,핫소스|웃긴영상|예능|유머|장난|몰래카메라|보물섬|더블비|양팡|Hidden Cam|시트콤|추억의 놀이|숨바꼭질,366685,8444,163,1412,https://i.ytimg.com/vi/HQQE81SgZqM/default.jpg,False,False,#핫소스 #웃긴영상 #예능음뫄!핫소스!숨바꼭질 도중에 집으로 가버리기ㅋㅋㅋ좋아요&구독&알람설정!인스타주소@apnalchangchangkimseoneung 김선응@hyoja94 송형주비즈니스 문의 -seoneunga1@naver.com,29.5
74,Sfp5xdbJnvk,아파도 너무 아팠던 고통소리 asmr,2020-05-17T12:00:25Z,UCPydsWBQpnXGICE-XWGNdow,햄튜브,23,20.19.05,hemtube|햄튜브|웃음폭탄|예스잼|웃음꾼|수소폭탄예스잼|fresh_bizzy|최승현의취미생활|최승현|바인|funny|햄튜브쇼|바인영상|고양이|구름이|고두러|cat|퍼포밍|일러스트레이터|인스타그램|페이스북|비디오빌리지|집사|예술가|artist|바인모음|모음집|댄스|취미생활|햄햄|토크튜브|햄구|햄구들|스트리머,160003,6700,49,1235,https://i.ytimg.com/vi/Sfp5xdbJnvk/default.jpg,False,False,"크런치 슬라임 만져보기 asmr입니다..네이버 스토어 몽글팩토리에서 구매했습니다..광고는 아니구..폐나 안끼치면 다행..#크런치슬라임 #리얼사운드 #asmr-한때 한국의 제나마블스를 꿈꿨었던 최승현의취미생활 햄튜브입니다.이곳은 퍼포밍 일러스트레이터 햄튜브의 임시 전시장입니다! 최고의 웃음개박살꾼 햄튜브 구독하시고 재미있는 영상을 받아보세요!팬사서함 - 서울특별시 강남구 영동대로 325, 에스타워 13층비지니스 메일 주소 hemtube@videovillage.co.kr햄튜브 생방송 보기 https://www.twitch.tv/hemtube햄튜브 팬카페 가입하기! http://cafe.naver.com/blackhmnof최승현의취미생활 https://www.facebook.com/fresh.bizzy햄튜브 인스타 https://instagram.com/fresh_bizzy/햄튜브 인스타 비밀계정 https://instagram.com/hemtube햄튜브 바인 업로드용 트위터 https://twitter.com/fresh_bizzy 햄튜브 트위터 사담계정 https://twitter.com/hemtube자막제공하기 링크! http://www.youtube.com/timedtext_cs_panel?c=UCPydsWBQpnXGICE-XWGNdow&tab=2",51.7
75,atD5O2XCbLw,죄수와 검사Ⅱ(한명숙) ③ 나는 검찰의 개였다 한만호 비망록 단독 입수 - 뉴스타파,2020-05-14T02:12:08Z,UCeFUGS2VCOb6DO3BiUgvwNA,newstapa,25,20.19.05,탐사보도|진실|뉴스타파,459336,24628,659,2860,https://i.ytimg.com/vi/atD5O2XCbLw/default.jpg,False,False,'한명숙 뇌물사건'의 핵심 증인인 한만호 씨의 옥중 비망록을 뉴스타파가 입수했습니다. 한 씨는 자신이 추가 기소될 수 있다는 두려움과 사업 재기를 도와주겠다는 검찰의 약속 때문에 거짓 진술을 했다고 기록했습니다. 또 검찰이 서울시장 선거에 적극 개입하는 것을 보고 진술 번복을 결심했다고도 했습니다.☞더 상세한 내용을 기사로 확인하세요 : https://newstapa.org/article/NGu_1☞뉴스타파 후원하기 : https://newstapa.org/donate_info☞뉴스타파 제보하기 : https://jebo.newstapa.org☞뉴스타파 정기 뉴스레터 받아보기 : http://eepurl.com/cTAHUf☞뉴스타파 인스타그램 : https://www.instagram.com/newstapa/☞뉴스타파 페이스북 : https://fb.com/newstapa☞뉴스타파 트위터 : https://twitter.com/newstapa☞뉴스타파 텔레그램 알림 받기 : https://t.me/newstapa☞뉴스타파 굿즈 온라인 스토어  : https://smartstore.naver.com/newstapa※Music source : Habi Music & Westar Music#죄수와검사 #한명숙 #한만호비망록,53.5
76,3Pu2a7qc7Ls,3년 만에 재개장한 임채무 '두리랜드'...입장료 논란에 대한 그의 생각은? / 비디오머그,2020-05-15T11:28:39Z,UCMEbRpvuwTbXxGiyDb1mT8w,비디오머그 - VIDEOMUG,25,20.19.05,뉴스|NEWS|SBS|SBS NEWS|비디오머그|VIDEOMUG|뉴미디어|KOREA NEWS|Korean News|대한민국 뉴스|생중계|실시간|Live|저널리즘|생방송|인사이트|스포츠|뉴스넷|newsnet|YoutubeUploader|스브스뉴스|SUBUSUNEWS|동영상뉴스,2346093,34476,609,12689,https://i.ytimg.com/vi/3Pu2a7qc7Ls/default.jpg,False,False,"배우 임채무 씨가 운영하는 두리랜드가 3년 만에 재개장했습니다. 임채무 씨는 30년 전 첫 개장 이후 그동안 두리랜드 입장료를 받지 않았었는데요, 이번에 재개장하면서 입장료를 처음으로 받기 시작해 일부 이용객들의 비판도 나오고 있습니다. 임 씨는 그동안 두리랜드를 운영하면서 백억원이 넘는 빚을 진 것으로 알려졌는데요, 임 씨가 이렇게 거액의 빚을 지면서까지 두리랜드를 계속 운영하는 이유가 뭔지, 입장료를 받게 된 이유는 뭔지, 비디오머그가 임 씨를 만나 직접 들어봤습니다.(글구성 : 이호건 / 영상취재 : 조창현 / 편집 : 김인선)         ✔신뢰할 수 있는 재미, 비디오머그 VIDEOMUG #비디오머그 #두리랜드 #임채무  ▶비디오머그 채널 구독하기 : https://n.sbs.co.kr/mugTube▶Homepage : https://n.sbs.co.kr/videomug▶Facebook : https://www.facebook.com/videomug▶Twitter : https://twitter.com/videomug_sbs",84.2
77,qmvSLiEhSjs,ENG SUB 《신동가요 '살짝 설렜어' 오마이걸》 / 《Shindong Gayo OH MY GIRL of 'Nonstop'》,2020-05-16T11:00:14Z,UCS_hnpJLQTvBkqALgapi_4g,스브스케이팝 / SBS KPOP,10,20.19.05,SBSKPOP|스브스케이팝|인기가요|페이스캠|fancam|효정|미미|유아|승희|지호|비니|아린|B1A4|옴걸|퀸덤|킹덤|불꽃놀이|비밀정원|라이어|한발짝두발짝|큐피드|신동가요|슈퍼주니어|댄싱아이돌|돌핀|아이유|ARIN|YOOA|HYOJUNG|JIHO|MIMI|BINNIE|SEUNGHEE|아는형님|소나기|크리스탈|오마이걸|영웅,200249,6703,944,2343,https://i.ytimg.com/vi/qmvSLiEhSjs/default.jpg,False,False,"《신동가요 '살짝 설렜어' 오마이걸》 / 《Shindong Gayo OH MY GIRL of 'Nonstop'》Comeback Interview with OH MY GIRL / Body talk Quiz with OH MY GIRL요즘 내 동년배들 오마이걸한다!!!!!(〃°o°〃)살짝이 아닌, 아주 많이 설레는 오마이걸(OH MY GIRL)의 인기가요 뒤풀이!(*´∀`)♪💜 혼자만의 세계에 빠진 효정의 몸으로 말해요?(~˘▾˘)~💜 ※ 광고주 주목! ※ 라면CF찍고간 오마이걸까지!영상에서 확인하세요•̀ᴗ•̀#신동가요 #오마이걸 #OHMYGIRL---------------------------------------------------------------------------------------------------☞ MORE SBS KPOP- Twitter : https://twitter.com/kpop_sbs- Facebook : https://www.facebook.com/sbskpop/",371.0
