,video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description,subscriber_count
40,AmrR2MMShtg,너프전쟁 : 생존게임 [NERF WAR : SURVIVAL GAME],2020-05-15T07:00:12Z,UCYACixxri8vQLQ6BSriQehw,코너Korner,23,20.17.05,일상예능|놀이,177428,3282,264,1218,https://i.ytimg.com/vi/AmrR2MMShtg/default.jpg,False,False,갑자기 이상한 게임에 참여하게된 지수..과연 지수에게는 어떤일이..?!!,86.5
41,FwRBFfGnOu4,[UFC] UFC 249 토니 퍼거슨 vs 저스틴 개이치 하이라이트 (05.10),2020-05-13T08:04:49Z,UCtm_QoN2SIxwCE-59shX7Qg,SPOTV,17,20.17.05,SPOTV|스포티비,571492,4098,141,2682,https://i.ytimg.com/vi/FwRBFfGnOu4/default.jpg,False,False,UFC 249 토니 퍼거슨 vs 저스틴 개이치 하이라이트,116.0
42,3P4VuElCBDY,"[급보] 김정은 사망 동영상 급속히 확산, 보위부 초비상 !(김흥광튜브 5월 15일 )",2020-05-15T14:39:49Z,UCnql10Qk6jSxlbGW-PAwT6g,김흥광튜브,29,20.17.05,북한경제|북한과학|북핵|북한미사일|비핵화|장거리미사일|UCnql10Qk6jSxlbGW-PAwT6g|김정은사망동영상|김정은유고|김정은신병이상|북한주민민심,194090,13529,1002,432,https://i.ytimg.com/vi/3P4VuElCBDY/default.jpg,False,False,"북서 큰 일이 터졌습니다.남한에서 한 때 돌았던 김정은 사망 동영상이 한 텀 늦게지금 북한서 확 퍼지기 시작하였고 그걸 막느라고 북한 당, 보위부 모두 초비상 걸렸다는 급보입니다.   ♥ 후원안내  ♥                         계좌이체:  (예금주: 사단법인 NK지식인연대)                   국민은행:  347801-04-036439ﾠ                   농협은행: 301-0230-1578-7 ☆ 해외후원 : PayPal을 이용하시는  해외 후원자님들은 ﾠﾠ ﾠ ﾠ ﾠ ﾠ ﾠ ﾠ      NKtv 이메일주소 nkis2009@naver.com 으로 ﾠ입금하시면 편리합니다.",14.4
43,t9yEY8g4I7w,힘을 숨긴 회사원을 건드린 양아치와 직장 상사의 최후(직장인 120%공감 영화),2020-05-11T09:42:06Z,UCVE-zq_yK_InhsVaJPQEttw,캡틴라미[captain ramy],1,20.17.05,영화리뷰|영화추천|영화소개|캡틴라미|결말포함|한국영화|영화|회사원|영화회사원|킬러|암살|직장|회사원킬러,1506214,8150,686,776,https://i.ytimg.com/vi/t9yEY8g4I7w/default.jpg,False,False,'구독과 좋아요'는 땡큐![캡틴라미 인스타그램]https://www.instagram.com/captainramy/[캡틴라미 멤버십 가입]https://bit.ly/2STNne8[iOS 사용자를 위한 링크]https://www.youtube.com/channel/UCVE-zq_yK_InhsVaJPQEttw/join[비지니스 메일]zyacard@naver.com한국 영화 : 회사원(2012)소지섭. 이미연 주연 영화영화 존윅과 아저씨가 생각나는 독특한 킬러 영화.킬러로 활동하는 지형도 과장. 그가 지키고 싶었던 사람들..영화의 소재는 킬러지만 직장인의 관점에서 보면 해고가 곧 암살이나 마찬가지다.전쟁같은 직장에서 살아남기 위한 생존 싸움생계를 책임져야 할 직장인에게 해고만큼 두렵고 끔찍한 승인이 또 있을까....반부장: 직장은 애증인기라(모든 직장인이 100% 공감할 명대사)[네이버 구매]https://serieson.naver.com/tvstore/detail.nhn?mcode=85659[유튜브 구매]https://www.youtube.com/watch?v=vLxVdbaMlIs'구독'옆에 '종'모양을 눌러 '전체 알림'으로 설정하면 좋습니다.#캡틴라미 #영화소개 #영화리뷰채널은 분리되어 운영됩니다.★영화 채널: https://bit.ly/2nYbzdm★게임 채널: https://bit.ly/2CD3pzd★엔딩 곡: Heart break - Vibe tracks,35.5
44,tPS_MUywXp8,고양이 꼬리를 물어보았습니다.,2020-05-15T10:00:24Z,UCETBLykCDpfP6L0awBd7Vwg,Arirang은 고양이들내가 주인,15,20.17.05,아리|고양이|고양이 목욕|아리랑|리랑|남기형|아리집사|아리주인|비명|피비린내|김메주|크림히어로즈|수리노을|반려동물|동물|cat|cats|pet|animal|funny|펫,403960,13144,293,1350,https://i.ytimg.com/vi/tPS_MUywXp8/default.jpg,False,False,"뭐, 왜, 얘네들도 무는데!-----------------------------------------------------------------------------------------------------아리랑 인스타 : https://www.instagram.com/ariismasterimhousebuy/아리랑 메일 : aricat2488@gmail.com#고양이#아리랑#cat[사용음악]1)Music provided by 브금대통령Track : 룰루~랄라~ - https://youtu.be/xEAyskB7lfg2)Music provided by 브금대통령Track : Spring Walk - https://youtu.be/CxvrYOr4PpI",56.5
45,vpBgcakYKLQ,🎉1주년 기념 JOB것들 소원 수리🎉PD 업무에 👋 맞는 것도 포함인가요;; 편집하다가 눈물 콧물 잡것 사랑 다 폭발한 워크맨 PD 리뷰 | 워크맨 ep.52,2020-05-15T09:00:27Z,UCwx6n_4OcLgzAGdty0RWCoA,워크맨-Workman,24,20.17.05,studiolululala|JTBC|스튜디오룰루랄라|룰루랄라|워크맨|직업리뷰|알바리뷰|알바썰|알바|직업|장성규|김민아|와썹맨|workman|job|wassupman|아르바이트|후기|알바후기|직업후기|피디|프로듀서|워크맨PD|유튜브PD|편집자|영상편집|자막|썸네일|유튜브편집|프리미어|애프터이펙트|1년|첫돌|기자|방송국|언시|언론고시|스튜디오|디지털PD|슬레이트|박기량|치어리더|아이템회의|회의|아는형님|트래블러|이마트|답사|PD직업|장래희망|조연출|FD|최창수PD|AD|연출가|방송연출|방송현장|진행|카메라|촬영보조|인제스트|인코딩|신방과|신문방송학과|신문방송학|언론홍보|언홍과|미디어|미디어커뮤니케이션,2009777,40372,1026,3456,https://i.ytimg.com/vi/vpBgcakYKLQ/default.jpg,False,False,"JOB것들아~~~♥ 인력소장이다,,,,~~~벌써 워크맨이,,,,1주년을 맞이했다~~~,, 여기까지 함께 오느라 다들 수고 많았고,,,~~ 울 잡것덜,,덕분에,,~~ 과분한 사랑 많이 받아서,,~~ 늘 고맙다~~,,,앞으로5주년,,10주년,,100주년,,천년만년,,,함께하는거,,~한번 잡것은,,,영원한 잡것,,,알지,,,?~,,ㅎ^^ㅋ~! 그리고 울 잡것들,,,위해서,,~ 1주년 이벤트,,준비했으니까,,,ㅎ~댓글 보고 마니,,,참여해조,,~ㅋ^^! 세상의 모든 job것들을 리뷰한다 [워크맨]▶ 매주 금 오후 6시 공개#워크맨 #workman #장성규 #PD #연출#직업리뷰 #알바리뷰 #스튜디오룰루랄라",380.0
46,bwz657ytGRQ,[미방분] 커피프렌즈 바리스타 손의 달고나 커피 만들기♥ 차셰프와 나PD의 협공ㅋㅋ | 삼시세끼 어촌편 5 3 Meals a Day - fishing trip 5 EP.2,2020-05-13T08:42:41Z,UC78PMQprrZTbU0IlMDsYZPw,tvN,24,20.17.05,차승원|유해진|손호준|차셰프|호준이|참바다|삼시세끼|삼시세끼어촌편|삼시세끼어촌편5|삼시세끼어촌편시즌5|나영석|삼시세끼차승원|삼시세끼유해진|삼시세끼손호준|자급자족어부라이프|삼시세끼시리즈|세끼식구들|세끼하우스|달고나커피|달고나커피레시피|달고나커피만들기,1744962,17742,412,1042,https://i.ytimg.com/vi/bwz657ytGRQ/default.jpg,False,False,#차승원 #유해진 #손호준 자급자족 어부 라이프 #삼시세끼어촌편5매주 (금) 밤 9시 10분 tvN 방송,237.0
47,e90u7kg4Q5Y,"공포의 비명동산, 악마가 된 마스코트｜11화 예고｜신비아파트 고스트볼 더블X : 6개의 예언｜투니버스",2020-05-15T01:00:08Z,UCMIclL_bqlsiy2eP6tNfORw,Tooniverse-투니버스,1,20.17.05,신비아파트|신비아파트고스트볼X의탄생|고스트볼X의탄생|고스트볼X|신비아파트두번째이야기|고스트볼의비밀|신비아파트예고|신비아파트극장판|신비|금비|강림|최강림|하리|구하리|두리|리온|아이기스|퇴마|귀신|신비아파트귀신|투니버스|tooniverse|shinbi|thehauntedhouse|고스트볼더블X|예언|신비시즌3|신비아파트3|신비아파트 시즌3|비명동산|초대장|공포의 초대장|토면귀|토끼귀신|바니|토끼 바니|마스코트|네비로스|놀이공원|놀이동산,80559,821,69,0,https://i.ytimg.com/vi/e90u7kg4Q5Y/default.jpg,False,False,"신비아파트 고스트볼 더블X : 6개의 예언11화 예고 ＜공포의 비명동산, 악마가 된 마스코트＞이건… 비명동산으로의 초대장?!무서운 토끼 마스코트의 비명동산에 어서와🎈🔥신비아파트 고스트볼 더블X : 6개의 예언🔥매주 목요일 저녁 8시 투니버스 본방송!신비아파트 본방사수하고신비아파트 공식 앱에서 퀴즈쇼 참여하고 선물도 놓치지 말기🎁#신비아파트 #고스트볼더블X #신비예고",98.7
48,tOd8s_GZ4mE,배틀그라운드 모바일 실사판: 미라마 샌드스톰 플레어건 얻는법!! (SandStorm Real Life),2020-05-15T10:30:06Z,UCc18Y_SQL76W6g7Er7zq8fQ,T-VIRUS Films (티바이러스),24,20.17.05,티바이러스필름즈|T-VIRUS|김태균|티바이러스|tvirusfilms|티바|배그|실사판|pubg|battleground|pubgreallife|real|life|리얼그라운드|배틀그라운드|배그현실|배그실사판|vfx|티바배그|배그실사|실사무비,86106,1862,58,449,https://i.ytimg.com/vi/tOd8s_GZ4mE/default.jpg,False,False,"미라마 샌드스톰 특수보급에 무기는 뭐가있을까?! 영상으로 확인해보자!!#배그실사판 #미라마샌드스톰 #티바이러스필름 #배그모바일업데이트#pubgSandStorm #pubgMiramar #황금미라도 #배그특수보급#배그모바일 #배그모바일실사판 #pubgmobile #배그스킨#배그옥수수스킨★제휴&광고 문의★wlfaos2@naver.com------------------------------------------------------------------------------------------------★티바이러스 구독하기(SUBSCRIBE)★Youtube :  https://goo.gl/a4QD8sFace Book:  https://www.facebook.com/tvirusfilmsinstagram: https://www.instagram.com/kimtaekyun_tvirus/------------------------------------------------------------------------------------------------Thank you for watchingT-Virus channel has GAME/MOVIE/PARODY realife sowe would appreciate if you subscribe us!!Please come to this channel if you want to watch english version of T-virus films.Stay tune and if you enjoyed the video, please consider subscribing.------------------------------------------------------------------------------------------------Copyright ⓒ 2020 T-VIRUS FILMS  All Rights Reserved.해당 영상의 저작권은 T-VIRUS FILMS 에게 있습니다. 이 영상을 공유하는 것은 가능하나 허가 없이 변경/배포는 불가합니다.",19.6
49,EEABtRbk01A,NCT DREAM 엔시티 드림 ‘Ridin’’ Dance Practice,2020-05-14T14:00:06Z,UCcnk_XPx9NtZDFhBdz-DfIA,채널 NCT DANCE,24,20.17.05,nct|nctdream|엔시티|엔시티드림|ch_nct|채널nct|채널엔시티|드림|Ridin|Reload|NCTDREAM_Ridin|DancePractice|NCTDREAM_Reload|JISUNG|JAEMIN|CHENLE|JENO|HAECHAN|RENJUN|지성|재민|천러|제노|해찬|런쥔,1371910,244345,692,11307,https://i.ytimg.com/vi/EEABtRbk01A/default.jpg,False,False,🎥NCT DREAM Ridin' MV : https://youtu.be/vofjeJvRT9cNCT DREAM’s new album ‘Reload’ is finally out!Listen to the full album from the link below : http://smarturl.it/NCTDREAM_Reload#NCTDREAM #Ridin #Reload#NCTDREAM_Ridin #DancePractice#NCTDREAM_Reload #엔시티드림#Ch_NCT #채널NCTNCT DREAM Officialhttp://nctdream.smtown.comhttp://www.youtube.com/nctdreamhttp://www.facebook.com/NCTDREAM.smtownhttp://www.instagram.com/nct_dreamhttp://twitter.com/NCTsmtown_DREAMSubscribe for more contentshttps://www.youtube.com/c/chncthttps://www.youtube.com/c/nctdailyhttps://www.youtube.com/c/nctdancehttps://www.youtube.com/c/nctmusic,132.0
50,aZRqCeRgHCk,빙글빙글 돌아가는 광수의 하루[예능맛집X곱빼기/RunningMan],2020-05-13T09:00:00Z,UCnx4Fi4cmkLGDiFfZ311wWw,SBS ENTER PLAY,24,20.17.05,런닝맨|이광수|SBS|sbs|Entertainment|running man|runningman|Kim Jong Kook|Lee Kwang Soo|Ji Seok Jin|Yoo Jae Suk|Song Ji Hyo|Haha|Gary|Yang Se Chan|Jeon So Min|유재석|김종국|지석진|송지효|하하|개리|양세찬|전소민|chạy đi chờ chi|에피소드|모음집|모음|이름표|이름표 떼기|폭주,821719,9689,183,1049,https://i.ytimg.com/vi/aZRqCeRgHCk/default.jpg,False,False,빙글빙글 돌아가는 광수의 하루[예능맛집X곱빼기/RunningMan]종국에 그간의 설움을 갚는 광수..#런닝맨 #이광수 #RunningMan,163.0
51,VWM8vnzs6K8,"#2 Không thể cùng nhau yêu thương, mặc vấn vương, em đi tìm hạnh phúc mới | NGƯỜI ẤY LÀ AI - MÙA 3",2020-05-15T14:00:11Z,UCkna2OcuN1E6u5I8GVtdkOw,Vie Channel - HTV2,24,20.17.05,htv2|vie channel|nguoi ay la ai|người ấy là ai mùa 3|nguoi ay la ai mua 3|tran thanh|trấn thành|hương giang|huong giang|adodda|thuận nguyễn|trinh thang binh|trịnh thăng bình|kha nhu|khả như|ninh duong lan ngoc|ninh dương lan ngọc|bb tran|bb trần|le quyen|lệ quyên|come out|bạn muốn hẹn hò|lgbt|denis đặng|tóc tiên|huynh lap|ngọc trinh|duc phuc|erik|lukkade|lukkade huong giang|người ấy là ai tập 1|nguoi ay la ai tap 1,4566469,50096,3343,7984,https://i.ytimg.com/vi/VWM8vnzs6K8/default.jpg,False,False,"#NgườiẤyLàAi #NguoiAyLaAiMua3 #VieChannelHTV2 #VieGiảiTrí #NALA3 #Midu#Tran_Thanh #Huong_Giang Đón xem Người Ấy Là Ai? - Mùa 3 lúc 20H Thứ 6 hàng tuần trên kênh truyền hình Vie Channel - HTV2, Vie GIẢITRÍ và ứng dụng VieON#Nguoi_Ay_La_Ai_Mua_3 #Người_Ấy_Là_Ai_Mùa_3 #Người_Ấy_Là_Ai_Mùa_3_#TVShow#Trấn_Thành #Hương_Giang #Mạc_Văn_Khoa #Midu📣 Đừng quên subscribe để xem thật nhiều phim mới nhé! 🎈 Subscribe ngay: http://bit.ly/VieChannelHTV2Xem các chương trình hấp dẫn khác của Vie Channel - HTV2:►Siêu Trí Tuệ Full: http://bit.ly/2O1w4To►Ai Là Số 1 Full: https://bit.ly/2xMrL9I►Đưa Em Về Nhà: https://bit.ly/3bRRzAh►Người Ấy Là Ai Full: http://bit.ly/2AQHuDT►Nhanh Như Chớp Nhí Full: https://bit.ly/2ANAYjb►Gạo Nếp Gạo Tẻ Full: http://bit.ly/2qyKoag►Phiên Tòa Tình Yêu Full: http://bit.ly/2F8ataAHoặc xem thêm trên hệ thống Vie Channel - HTV2:►Website: http://viechannel.vn/►Fanpage: https://www.facebook.com/VieChannelHTV2/►Instagram: https://www.instagram.com/viechannelhtv2/",690.0
52,OgvwkzxBOSU,'매국검사' 꾸짖는 '백은종의 최후진술',2020-05-16T23:29:35Z,UCUxTPRSns--l5BX2537u7Rw,서울의 소리 The Voice of Seoul,25,20.17.05,서울의 소리|The Voice of Seoul|대한민국|Korea|저널인 미디어|초심|백은종|더불어민주당|민주당|일본|미국|트럼프|검찰개혁|정치개혁|촛불집회|윤석열|패스트트랙|미래한국당|언론개혁|총선승리|코로나19|신천지|이만희|윤석열장모|칼날응징|백은종의칼날응징|문재인대통령|문재인|김종인|미래통합당|열린민주당|토착왜구|코로나확진|코로나|코로나방역|이태원|윤석열사퇴|이용훈,125416,13015,77,1892,https://i.ytimg.com/vi/OgvwkzxBOSU/default.jpg,False,False,"친일매국노 이우연에게 계란한알 던졌다고 징역 6개월 구형한 매국검사와 이 재판을 맡고싶지 않았다고 거듭 밝히는 양심판사, 백은종 대표의 최후진술 입니다.일시후원:국민은행 794001-04-154041 서울의소리(강경자)전화후원:1877-1590,  PAYPAL후원: buea12@hanmail.net정기후원:https://www.ihappynanum.com/Nanum/B/VMPSQLK1TY멤버쉽 가입:https://www.youtube.com/channel/UCUxTPRSns--l5BX2537u7Rw/join서울의소리 신문 보기:http://amn.kr",47.9
53,-pH4ZNtEvdQ,'아프리카TV 대통령' BJ 철구가 약 10년간 쌓아올린 전재산 총공개!,2020-05-15T05:01:31Z,UCfveR_tzzmBl79XziG8_9gQ,두유노Do you Know,22,20.17.05,철구|철구 재산|철구 별풍선|철구 수입|철구 수익|철구 연봉|철구 도박|철구 10억|철구 1억|철구 도박 5억|철구 재력|철구 후원|철구 전역|철구 복귀|아프리카 철구|철구 지혜,132649,1368,173,381,https://i.ytimg.com/vi/-pH4ZNtEvdQ/default.jpg,False,False,"군복무를 마치고 드디어 컴백하는 아프리카TV의 대통령 BJ 철구씨가 약 10년간 넘게 쌓아올린 재력과 재산에 대한 이야기입니다정상적인 유튜브가 허용한 공유방식이 아닌 모든 불펌형태의 방식을 불허합니다. 영상공유시 유튜브에서 허용한 정상적인 방법으로만 부탁드립니다 p.s 두유노의 돈에관한이야기는 최대한 팩트에 근거해 만들어지나,타인의 재산은 누구도 100%알수 없는만큼 오차가 있을수 있다는점을 양해부탁드리며, 언론에 공개된 자료를 근거해 어느정도 수준이구나 정도로만 재미로 봐주시기바랍니다^^더불어 세금은 어떻게 신고하고 얼마를 소비했는지등에 따라 수백수천개의 경우의수로 천차만별이라 포함하지 않는점 참고부탁드립니다^^",15.2
54,lGTGL3LlEPI,[en]🌔지붕은 줄게~ 회식으로 시작하는 젝키의 자급자족 합숙라이프! | 삼시네세끼 비긴즈,2020-05-15T14:15:10Z,UCQ2O-iftmnlfrBuNsUUTofQ,채널 십오야,24,20.17.05,나영석|나PD|신서유기|신서유기외전|아간세|아이슬란드|아이슬란드간세끼|이수근|수근세끼|은지원|지원세끼|삼시세끼|세끼|신효정|나피디|묘한이|tvN|라끼남|라면|라면끼리는남자|강호동|양정우|육봉선생|6봉선생|안성탕면|농심|너구리|신라면|짜파게티|짜파구리|진라면|불닭볶음면|팔도|라면먹방|먹방|마포멋쟁이|마포|멋쟁이|송민호|표지훈|민호|지훈|피오|MINO|PO|P.O|위너|WINNER|이너써클|INNERCIRCLE|인서|꿀벌|bbc|비비씨|송표|표송|패션|패션유튜버|패션유튜브|삼시네세끼|젝스키스|젝키|옐로우키스|옐키|이재진|김재덕|장수원|SECHSKIES,764445,21277,221,2068,https://i.ytimg.com/vi/lGTGL3LlEPI/default.jpg,False,False,"회식은 시작에 불과합니다 여러분,,,#정신없음주의 #삼시네세끼 #채널십오야채널십오야의 달나라 공약이행 프로젝트 1탄🌔👍젝스키스 은지원, 이재진, 김재덕, 장수원과 함께 하는자급자족 초고속 합숙 라이프  삼시네세끼매주 금요일 밤 10시 50분부터 5분, tvN!풀버전은 방송직후 '채널십오야' 유튜브에서!발빠른 달관련 소식은?🌔https://bit.ly/2RpuQEt",187.0
55,dASkf983SvM,"남자, 여자 두개의 성을 모두 가지고 있는 아가씨?",2020-05-16T08:00:19Z,UCmHMsJ19Tx4z6O-ujMdlyYA,장추자,23,20.17.05,장추자|트랜스젠더|해운대 유튜버|해운대 오퍼스|장추자 세탁소|토크|먹방|꿀잼|아프리카|아프리카비제이|아프리카BJ|하이라이트|장추자 하이라이트|장추자 브이로그|vlog|장추자vlog|장추자 일상|장추자 먹방|해운대 배달음식|해운대 맛집,117815,1242,57,115,https://i.ytimg.com/vi/dASkf983SvM/default.jpg,False,False,각종 문의 : smh1924@naver.com인스타그램 : http://www.instagram.com/vov1924영상 업로드 시간 : 오후 5시좋아요와 구독 부탁드려요♥,23.8
56,-hn3wDw7SxM,"한명숙 전 총리 조작수사 판결한 적폐 검,판사들 신상공개",2020-05-16T10:28:36Z,UCUxTPRSns--l5BX2537u7Rw,서울의 소리 The Voice of Seoul,25,20.17.05,서울의 소리|The Voice of Seoul|대한민국|Korea|저널인 미디어|초심|백은종|더불어민주당|민주당|일본|미국|트럼프|검찰개혁|정치개혁|촛불집회|윤석열|패스트트랙|미래한국당|언론개혁|총선승리|코로나19|신천지|이만희|윤석열장모|칼날응징|백은종의칼날응징|문재인대통령|문재인|김종인|미래통합당|열린민주당|토착왜구|코로나확진|코로나|코로나방역|이태원|윤석열사퇴|이용훈|정형식|노환균,95722,7657,74,636,https://i.ytimg.com/vi/-hn3wDw7SxM/default.jpg,False,False,"한만호 비망록 나는 검찰의 개 였다 사건조작 검사들 신상 공개!일시후원:국민은행 794001-04-154041 서울의소리(강경자)전화후원:1877-1590,  PAYPAL후원: buea12@hanmail.net정기후원:https://www.ihappynanum.com/Nanum/B/VMPSQLK1TY멤버쉽 가입:https://www.youtube.com/channel/UCUxTPRSns--l5BX2537u7Rw/join서울의소리 신문 보기:http://amn.kr",47.9
57,McrBiPGG3ws,어렸을 때 보고 소름끼쳤던 만화 속 장면 TOP5,2020-05-16T02:00:03Z,UCvi7EYzMlfSB0ZkX55i5LlA,타임스낵,24,20.17.05,타임스낵|TIME SNACK|시간 때우는 채널|시간 때우는 영상|시간 때우기|재밌는 영상|레전드|베스트|웃긴 영상|웃음참기|웃음참기 챌린지|자막드립|만화|소름|미스테리|미스터리|징징이|스폰지밥|시간여행|존재하지 않는 공간|월레스와 그로밋|전자바지소동|펭귄|도라에몽|인간제조기|텔레토비|곰과 사자|핑구|물개|바다표범,302758,4945,126,1679,https://i.ytimg.com/vi/McrBiPGG3ws/default.jpg,False,False,"어렸을 때 봤던 만화 속 장면들 중에 지금봐도 소름끼치는 장면 TOP5를 선별해봤습니다. 맛있게 시청하세요!!♥🍪 우리 바삭이들 사랑해요 ㅎㅎ ♥🍪 반죽이들도 구독해줄꺼죠? :) 🍪 늘 재밌는 영상으로 보답할게요!!🍪 제보와 문의는 [ timesnack24@gmail.com ] 으로 메일주세요!!#미스터리스낵#만화#소름",63.2
58,oP-HFdL1K48,부부의세계에 스카이캐슬 뿌렸다 3탄[The World Of The Married impressions],2020-05-15T09:00:22Z,UCTHS-A8QJPMKq_vQEf22O2Q,쓰복만,23,20.17.05,부부의세계|스카이캐슬|드라마|성대모사|따라하기|재밌는영상|웃긴영상|패러디|kdrama|jtbc|The World Of The Married|impressions|Sky Castle|민현서|예서|윤세아|지선우|여병규|진진희|김주영|이수임|차민혁,176385,8388,62,869,https://i.ytimg.com/vi/oP-HFdL1K48/default.jpg,False,False,안녕하세요 ^^ 여러분‘쓰복만’ x ‘마이코멘트 - 드라마 실시간톡’ 이벤트를 진행하기로 했습니다!!-부부의세계 보면서 같이 열불낼 사람! 빡친마음 아이스크림으로 식히자15일 ‘마이코멘트 – 드라마 실시간톡’ 앱에 들어와 ‘부부의 세계’ 톡방에 글을 남겨주신 분들 중에 50분을 추첨하여 ‘베스킨라빈스 파인트’를 선물로 드립니다.[응모기간 & 당첨결과]- 5월 15일 밤 12시까지 톡방 참여자 / 5월 16일 오후 5시 앱내 당첨 결과 공지 및 선물 전송- 50명 랜덤 추첨마이코멘트 다운로드 좌표: https://linktr.ee/mycomment○ 쓰복만 페이스북 페이지: https://url.kr/Zj7VO9○ 쓰복만 이메일: surf0131@naver.com[배경음악]아티스트: http://audionautix.com/곡명: Pendulum Waltz이 영상은 배임수픽쳐스의 지원을 받아 제작되었습니다,12.2
59,qmvSLiEhSjs,ENG SUB 《신동가요 '살짝 설렜어' 오마이걸》 / 《Shindong Gayo OH MY GIRL of 'Nonstop'》,2020-05-16T11:00:14Z,UCS_hnpJLQTvBkqALgapi_4g,스브스케이팝 / SBS KPOP,10,20.17.05,SBSKPOP|스브스케이팝|인기가요|페이스캠|fancam|효정|미미|유아|승희|지호|비니|아린|B1A4|옴걸|퀸덤|킹덤|불꽃놀이|비밀정원|라이어|한발짝두발짝|큐피드|신동가요|슈퍼주니어|댄싱아이돌|돌핀|아이유|ARIN|YOOA|HYOJUNG|JIHO|MIMI|BINNIE|SEUNGHEE|아는형님|소나기|크리스탈|오마이걸|영웅,104100,4733,386,1230,https://i.ytimg.com/vi/qmvSLiEhSjs/default.jpg,False,False,"《신동가요 '살짝 설렜어' 오마이걸》 / 《Shindong Gayo OH MY GIRL of 'Nonstop'》Comeback Interview with OH MY GIRL / Body talk Quiz with OH MY GIRL요즘 내 동년배들 오마이걸한다!!!!!(〃°o°〃)살짝이 아닌, 아주 많이 설레는 오마이걸(OH MY GIRL)의 인기가요 뒤풀이!(*´∀`)♪💜 혼자만의 세계에 빠진 효정의 몸으로 말해요?(~˘▾˘)~💜 ※ 광고주 주목! ※ 라면CF찍고간 오마이걸까지!영상에서 확인하세요•̀ᴗ•̀#신동가요 #오마이걸 #OHMYGIRL---------------------------------------------------------------------------------------------------☞ MORE SBS KPOP- Twitter : https://twitter.com/kpop_sbs- Facebook : https://www.facebook.com/sbskpop/",370.0
60,8x_LeRssWRY,원유치킨게임에서 개털린 사우디!! 이렇게 싱겁게 끝난 진짜 이유! (Feat.사우디 왕좌의 게임),2020-05-15T19:11:04Z,UC2BmSdUv0_jZYFBAaYtCrsQ,NEO지식창고,27,20.17.05,지식|지식창고|네오|NEO|네오지식창고|NEO지식창고|지식채널|경제|경제지식|돈|원유치킨게임|국제유가|원유선물|사우디|빈살만왕세자|석유|석유저장소|쿠싱|전략비축유,151635,5986,133,227,https://i.ytimg.com/vi/8x_LeRssWRY/default.jpg,False,False,"싱겁게 끝나버린 원유치킨게임!!사우디의 상처뿐인 승리???#원유치킨게임#국제유가#사우디#빈살만알뜰창고 https://www.youtube.com/channel/UCQBcw9sWegdva-ROdH-ryrQ지식창고 https://www.youtube.com/channel/UC2BmSdUv0_jZYFBAaYtCrsQNEO의 지식창고입니다~항상 재밌고 유익한 세상의 지식들로 여러분들을 안내해드리겠습니다!!구독과 좋아요는 NEO가 세상의 지식을 찾아가는데 큰 힘이 됩니다~지식창고를 찾아주시는 애청자분들의 댓글은 소통과 건전한 토론문화를 바탕으로 집단지성이 되어 우리가 원하는 방향성과 대안을 찾아나가는 길이 될 겁니다~ 의미없는 욕설과 정치적인 선동은 그만하시고 이곳이 자신들만의 견해와 풍부한 경험담을 나누고 소통하는 따뜻하고 의미있는 창구가 되었으면 좋겠습니다^^",29.4
61,cCsWT6YSO8M,밍꼬박스 댓글편 모아보기 1 [밍꼬발랄] 이사간동네 | 이사간동네결말 | 책속에들어갔다 | 책속에들어갔다결말,2020-05-17T00:00:16Z,UCCJkwrmhIqWkSFV-sQol4Qw,밍꼬발랄Mingggo,23,20.17.05,밍꼬발랄|밍꼬|꼬밍|발랄|모아보기|이어보기|정주행|꿀잼|유형|유형별|꼭있는유형|유형별공감|공감|소통|사연|재연|연기|에피소드|이야기|상황극|공감상황극|학교공감|학생공감|친구공감|교실공감|형제공감|자매공감|아빠공감|엄마공감|가족공감|댓글요청|투니버스|투니버스밍꼬발랄|밍꼬박스|밍꼬박스모아보기|이사간동네|책속에들어갔다|밍꼬발랄코믹스,119306,5176,171,2048,https://i.ytimg.com/vi/cCsWT6YSO8M/default.jpg,False,False,"밍꼬발랄 밍꼬박스 댓글편 영상 정주행 1탄!🦄매주 화,수,목,금 저녁6시 // 토,일 오전9시 업로드!!🦄구독👉 좋아요👍 댓글💬 가즈아~!!![밍꼬 메일]_mmingkko@gmail.com[밍꼬 배경화면]_https://grafolio.naver.com/mingggo[밍꼬 페이스북]_https://www.facebook.com/mingggggo[밍꼬 인스타그램]_https://www.instagram.com/mingggggo#밍꼬박스 #댓글편 #모아보기",76.3
